player_height_cm,player_weight_kg,position,team,age,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,label
202,93,SG,Team_13,28,39,9.1,31.5,3.0,7.1,0.91,1.34,2.64,Rotation
186,98,C,Team_19,19,1,15.5,12.7,5.6,3.7,1.48,2.46,3.86,Rotation
212,116,PF,Team_27,22,32,11.0,3.1,8.5,6.6,0.76,2.05,4.04,Bench
210,115,SF,Team_13,35,24,16.5,6.3,2.9,7.5,1.83,1.42,2.75,Bench
215,103,C,Team_9,35,58,3.1,34.6,2.7,2.6,1.16,2.84,1.72,Rotation
179,89,SG,Team_21,23,26,6.3,13.1,8.7,12.8,0.82,2.67,1.5,Rotation
187,87,SF,Team_16,21,55,5.2,27.1,2.2,10.8,1.39,1.69,2.72,Rotation
197,83,PF,Team_23,25,24,22.6,16.7,1.4,12.3,2.0,2.42,0.46,Rotation
204,87,PG,Team_14,23,4,24.9,20.2,3.1,12.9,1.74,0.28,1.42,Rotation
211,71,SG,Team_23,28,61,34.7,22.3,9.8,7.6,1.26,2.75,4.49,Starter
199,70,SF,Team_9,25,42,10.0,21.1,10.4,13.3,1.78,2.71,4.45,Rotation
201,89,C,Team_18,35,67,15.0,34.9,1.3,8.9,0.32,1.27,2.29,Rotation
188,103,C,Team_4,35,77,23.7,19.3,1.3,14.4,2.8,2.87,3.22,Rotation
210,110,SF,Team_12,25,80,36.9,21.7,10.0,6.4,0.6,0.46,0.5,Starter
213,110,C,Team_24,24,35,14.9,12.2,11.4,11.7,2.92,0.8,1.89,Rotation
190,117,SF,Team_5,27,9,11.0,8.4,5.8,5.3,1.45,2.21,3.63,Bench
196,80,SG,Team_11,26,21,14.7,15.7,10.2,1.9,1.43,2.68,4.75,Rotation
195,96,C,Team_5,32,27,11.8,21.5,10.7,12.9,2.89,0.63,3.74,Rotation
195,92,SG,Team_19,24,47,3.2,11.0,4.3,10.5,1.36,2.83,0.21,Rotation
182,107,PF,Team_21,27,59,13.1,17.5,6.1,8.7,0.12,2.19,2.21,Rotation
190,113,PF,Team_29,38,62,22.2,28.5,6.9,14.3,0.87,2.81,2.86,Rotation
205,72,PF,Team_7,29,1,6.9,14.8,9.3,11.8,1.72,1.15,1.92,Rotation
216,81,PF,Team_4,29,22,31.7,20.2,5.5,1.1,1.14,2.4,0.74,Starter
184,99,C,Team_8,26,50,27.9,32.4,6.1,0.6,0.94,1.41,1.91,Rotation
206,100,SF,Team_30,21,79,21.2,21.8,0.9,8.7,0.31,2.83,2.58,Rotation
208,92,C,Team_27,29,27,28.0,10.9,0.7,6.8,2.58,0.46,0.11,Rotation
183,70,C,Team_6,22,77,12.0,19.9,8.9,0.8,1.73,2.85,1.35,Rotation
191,110,SG,Team_6,21,0,7.6,30.1,5.8,1.5,2.82,1.23,4.67,Rotation
185,89,SF,Team_22,31,14,32.0,5.3,1.1,5.1,1.73,2.9,3.79,Rotation
206,123,PG,Team_4,37,14,31.1,28.8,2.9,6.4,1.73,0.08,3.49,Starter
184,75,PG,Team_14,26,42,28.0,3.5,8.1,10.8,0.89,2.47,3.67,Rotation
196,80,SF,Team_3,39,4,9.7,33.5,6.1,11.5,1.47,1.91,3.14,Rotation
191,104,PG,Team_10,39,71,13.1,5.6,9.5,8.0,0.16,2.71,1.6,Bench
178,73,SF,Team_22,39,37,14.5,16.3,4.7,2.2,1.02,0.38,1.51,Rotation
199,98,SG,Team_6,19,62,7.0,33.3,1.4,5.3,0.79,2.15,3.77,Rotation
195,128,SG,Team_18,39,42,28.9,7.3,3.2,12.1,1.38,2.82,2.38,Rotation
211,79,C,Team_30,26,50,7.0,22.5,1.3,13.7,1.06,2.76,3.51,Rotation
212,120,PG,Team_10,27,77,8.4,25.8,5.8,4.6,2.67,0.59,0.7,Rotation
175,98,SF,Team_9,24,25,1.8,1.3,5.7,0.8,0.12,1.53,2.77,Bench
199,107,SG,Team_16,29,45,25.2,20.8,0.9,4.1,0.69,2.69,4.29,Rotation
210,70,C,Team_20,28,11,35.3,26.6,2.3,12.3,0.22,2.48,1.03,Starter
191,109,PG,Team_4,21,11,18.4,33.9,11.6,6.0,1.78,1.99,0.06,Rotation
215,77,PG,Team_26,26,28,34.1,4.9,11.8,2.0,2.56,1.28,4.41,Rotation
198,126,PG,Team_29,23,60,32.0,30.2,4.1,10.3,1.72,2.02,1.87,Starter
176,107,SG,Team_28,20,40,30.2,22.0,1.7,12.5,0.19,1.03,3.67,Starter
214,86,SG,Team_11,34,19,6.4,25.5,2.3,9.5,0.48,2.07,2.06,Rotation
189,88,PG,Team_28,19,45,14.3,25.9,1.0,11.7,0.62,2.23,1.77,Rotation
206,102,SG,Team_12,20,29,25.2,25.3,1.0,12.7,1.13,0.02,4.62,Rotation
213,84,PG,Team_24,21,38,13.1,32.3,2.3,4.1,2.12,2.15,3.9,Rotation
180,114,PF,Team_19,27,39,27.0,4.3,5.6,10.4,2.66,0.64,1.61,Rotation
175,100,SG,Team_10,35,50,10.9,9.9,8.6,12.3,2.88,1.12,0.59,Bench
197,90,SF,Team_7,30,1,14.9,31.6,1.9,0.2,0.37,1.3,1.17,Rotation
213,72,SG,Team_7,20,64,27.8,16.0,5.0,12.2,1.23,2.96,1.14,Rotation
191,71,PG,Team_18,20,27,4.5,14.2,1.0,10.6,0.41,0.01,2.67,Rotation
208,104,SF,Team_3,37,50,29.9,18.9,7.5,8.3,1.31,2.32,1.38,Rotation
215,110,C,Team_12,38,7,27.1,10.9,5.2,0.1,0.33,2.6,4.07,Rotation
203,128,SF,Team_14,35,30,17.1,20.9,9.6,1.4,2.42,0.73,2.61,Rotation
183,85,SF,Team_20,35,38,16.6,30.8,10.6,5.3,2.39,0.75,2.08,Rotation
187,125,SG,Team_2,31,59,34.5,13.9,2.9,2.7,2.87,2.55,1.9,Rotation
180,114,SF,Team_30,30,76,27.2,7.3,4.8,2.7,0.13,1.93,0.06,Rotation
180,120,SF,Team_9,29,15,23.6,5.5,6.0,4.5,0.55,2.68,2.92,Rotation
194,128,PG,Team_10,29,22,32.8,24.4,12.0,0.1,2.69,1.53,3.58,Starter
177,119,SG,Team_27,26,10,12.6,2.6,11.0,1.7,1.85,0.69,4.47,Bench
191,90,PG,Team_6,36,53,10.9,2.6,11.6,6.4,1.34,2.63,1.17,Bench
186,81,SG,Team_17,22,73,8.0,33.6,5.6,10.0,2.04,1.29,4.27,Rotation
219,97,C,Team_15,36,68,19.8,23.3,12.0,7.0,0.74,0.85,2.37,Rotation
175,81,SF,Team_1,33,11,37.5,6.6,0.4,14.7,2.17,0.65,4.07,Rotation
191,102,SG,Team_24,25,35,35.3,22.1,11.6,0.5,1.47,2.57,1.24,Starter
177,89,SF,Team_27,33,56,17.3,20.3,2.3,10.3,1.96,1.95,1.7,Rotation
200,109,SF,Team_22,37,25,4.2,27.3,11.7,9.7,0.9,2.16,0.01,Rotation
189,118,PF,Team_13,39,79,33.2,14.8,5.5,10.3,1.59,1.76,1.07,Rotation
210,90,PG,Team_10,35,65,35.1,0.6,7.0,6.2,0.28,2.93,2.78,Rotation
206,129,SG,Team_12,28,3,6.5,15.4,10.9,5.7,0.55,0.15,3.62,Rotation
206,121,C,Team_23,29,15,33.6,24.2,11.8,13.0,0.01,1.77,0.59,Starter
178,123,PF,Team_22,32,21,17.0,33.5,2.1,2.4,0.9,2.66,3.34,Rotation
192,108,PG,Team_16,22,63,0.4,29.4,7.3,4.6,0.03,0.3,2.96,Rotation
193,110,C,Team_2,22,69,35.8,0.8,8.3,2.3,1.49,2.15,3.59,Rotation
217,118,C,Team_3,19,10,1.6,8.6,8.5,1.9,0.1,0.62,3.09,Bench
209,128,SF,Team_8,30,41,1.3,19.2,2.5,6.0,0.57,2.88,4.54,Rotation
214,111,PG,Team_20,25,38,36.6,1.9,0.8,13.8,1.36,1.75,4.77,Rotation
188,105,PF,Team_29,23,46,8.2,20.8,4.5,13.6,0.95,1.27,1.52,Rotation
207,91,SG,Team_15,19,21,21.1,15.0,9.7,9.9,0.58,0.26,3.67,Rotation
188,95,SG,Team_24,39,29,35.8,23.4,11.6,7.5,1.2,2.63,3.28,Starter
208,76,PF,Team_19,26,29,35.7,7.7,5.3,8.7,0.23,0.98,2.89,Rotation
178,76,SF,Team_18,36,32,6.6,6.6,11.0,9.7,2.1,1.78,1.03,Bench
198,77,SF,Team_23,31,29,19.5,32.0,8.7,7.5,1.63,2.03,0.8,Rotation
203,95,C,Team_1,35,36,0.3,12.0,1.4,7.9,0.64,1.82,2.53,Rotation
193,93,PG,Team_27,20,52,3.4,34.0,4.1,12.1,2.53,0.55,1.3,Rotation
180,93,C,Team_19,24,29,36.0,5.6,8.9,12.6,0.24,0.29,2.82,Rotation
207,109,SG,Team_2,39,25,15.8,26.4,5.4,7.8,2.33,0.96,1.87,Rotation
214,117,PF,Team_5,22,5,5.7,7.1,7.9,8.7,0.09,0.35,1.02,Bench
193,81,PG,Team_18,26,53,24.0,25.1,9.1,2.6,1.75,2.05,0.83,Rotation
175,116,PF,Team_16,33,55,6.6,9.2,11.8,5.6,1.77,1.8,0.73,Bench
179,77,PG,Team_10,23,3,37.2,11.6,11.0,8.1,0.43,2.98,0.15,Rotation
201,123,SG,Team_21,38,78,25.5,22.4,4.1,6.6,2.16,0.63,4.77,Rotation
190,78,SG,Team_29,29,35,14.0,1.2,9.6,11.5,1.62,2.15,4.7,Bench
180,72,PG,Team_3,26,62,14.5,8.6,4.5,3.2,0.77,1.54,0.09,Bench
214,123,SF,Team_25,35,2,34.8,30.0,7.8,3.4,2.17,0.85,2.58,Starter
187,90,PG,Team_10,27,56,34.0,10.9,0.7,13.9,1.42,1.44,1.5,Rotation
209,100,SG,Team_25,36,79,36.1,33.5,9.4,1.7,1.29,2.68,4.7,Starter
193,117,PF,Team_24,32,15,17.2,5.0,11.9,3.6,0.02,1.17,4.74,Bench
186,116,C,Team_13,27,39,32.3,25.3,6.5,11.1,1.48,1.14,0.77,Starter
190,93,PF,Team_21,28,52,18.4,5.7,11.2,7.9,1.87,2.49,4.25,Bench
217,73,SG,Team_10,38,5,24.1,26.7,10.5,1.8,2.45,1.07,3.04,Rotation
184,89,PF,Team_11,20,20,19.3,7.5,0.1,9.7,2.87,0.97,1.99,Bench
199,85,SF,Team_7,21,76,23.1,30.3,1.1,3.3,0.69,0.73,3.33,Rotation
194,79,SF,Team_2,23,8,19.4,21.8,5.2,2.9,2.52,2.06,4.9,Rotation
205,112,PG,Team_19,22,62,5.9,30.8,3.2,4.3,0.33,2.63,3.8,Rotation
178,95,PF,Team_28,21,42,4.1,22.0,4.8,5.6,2.12,2.31,1.63,Rotation
218,98,PF,Team_27,37,71,35.8,28.2,6.1,13.5,2.06,1.92,4.19,Starter
197,74,SG,Team_18,28,27,19.4,30.4,5.7,7.6,0.04,0.95,4.39,Rotation
176,80,PG,Team_26,25,44,35.8,16.4,1.9,2.6,1.34,0.75,2.07,Rotation
196,98,PG,Team_11,30,57,26.1,23.6,1.8,14.5,1.87,1.53,4.45,Rotation
211,114,PF,Team_17,26,28,3.4,0.9,5.0,5.7,2.47,0.3,0.55,Bench
182,84,C,Team_3,23,53,7.7,17.4,8.3,14.1,2.54,1.3,0.93,Rotation
181,75,PF,Team_20,31,56,29.2,7.4,7.1,5.5,0.82,1.84,0.92,Rotation
188,117,PF,Team_12,27,32,6.8,4.0,1.0,1.3,1.74,2.53,1.76,Bench
177,84,PF,Team_25,22,69,0.3,34.9,3.4,9.5,2.29,1.11,4.97,Rotation
190,112,SF,Team_28,20,63,4.2,34.9,5.0,14.1,2.46,0.64,2.72,Rotation
193,89,PG,Team_2,23,3,18.1,7.5,4.0,10.5,1.19,1.6,3.37,Bench
192,103,SF,Team_25,20,15,6.2,31.4,5.4,0.6,1.27,1.42,1.53,Rotation
190,129,C,Team_1,36,2,1.7,31.4,5.3,3.8,1.85,1.03,4.49,Rotation
182,129,SG,Team_9,24,62,28.3,34.2,10.0,8.6,0.64,0.46,4.78,Rotation
207,71,C,Team_22,29,80,36.9,13.7,10.0,0.1,1.7,2.25,3.68,Rotation
186,113,PG,Team_24,28,21,37.2,32.6,11.3,8.0,2.0,0.83,4.44,Starter
185,85,SG,Team_19,19,81,34.2,27.4,6.3,12.0,0.19,1.57,3.78,Starter
179,88,C,Team_8,20,17,0.7,25.7,3.3,14.8,1.79,0.55,4.63,Rotation
201,103,PG,Team_27,39,56,9.1,8.7,8.3,8.0,2.68,2.9,0.56,Bench
186,118,C,Team_9,28,24,5.2,17.2,9.2,10.2,1.44,2.43,4.74,Rotation
191,83,SG,Team_7,23,27,24.3,27.6,4.2,2.3,2.07,2.22,1.66,Rotation
180,93,SG,Team_4,30,39,32.3,29.6,9.9,1.8,2.09,1.33,0.89,Starter
207,97,C,Team_22,37,22,21.7,6.9,8.3,9.6,2.37,2.7,4.62,Rotation
179,117,SF,Team_16,39,7,13.2,10.9,11.6,2.4,1.34,0.04,1.63,Rotation
202,101,C,Team_6,20,12,34.7,5.7,4.1,11.5,2.09,1.82,0.61,Rotation
188,106,C,Team_18,24,43,19.2,5.3,11.1,10.4,0.25,1.16,3.14,Bench
179,79,C,Team_2,33,46,6.6,7.5,4.2,5.6,1.48,0.11,3.41,Bench
207,118,SF,Team_11,26,9,20.3,31.8,10.4,10.0,2.56,0.7,2.41,Rotation
215,114,PF,Team_5,34,40,0.7,12.7,3.9,5.6,2.54,0.46,0.52,Rotation
193,117,SG,Team_17,37,66,1.5,17.4,10.9,9.3,1.46,1.35,4.17,Rotation
196,78,PG,Team_5,36,73,23.8,0.4,0.2,9.9,2.65,2.51,2.71,Rotation
179,93,SG,Team_26,35,48,27.5,26.4,4.9,10.7,0.45,0.77,3.21,Rotation
176,105,SG,Team_3,19,63,5.3,10.1,0.6,7.9,2.53,1.92,0.02,Rotation
204,125,PF,Team_19,29,14,20.3,24.6,4.9,5.6,0.12,0.66,3.38,Rotation
213,98,SG,Team_8,22,60,29.4,7.0,5.1,9.3,0.35,0.64,2.1,Rotation
178,129,SG,Team_11,24,73,33.5,13.2,10.9,7.2,0.23,0.46,0.88,Rotation
207,98,SF,Team_3,25,51,18.0,18.1,9.6,0.9,2.26,1.48,0.51,Rotation
187,127,SF,Team_3,26,45,4.6,22.1,3.2,7.3,2.2,1.17,1.71,Rotation
194,117,SF,Team_1,28,58,2.6,5.8,10.0,5.5,1.75,0.5,3.04,Bench
181,92,SF,Team_30,35,47,32.6,15.1,2.2,0.9,2.66,1.09,1.29,Rotation
189,96,SF,Team_24,30,38,2.9,0.4,8.3,1.6,2.6,0.46,0.06,Bench
197,100,PG,Team_13,26,41,31.1,4.6,3.3,8.6,0.85,1.15,2.14,Rotation
188,112,PF,Team_30,30,50,16.6,11.5,11.6,12.3,1.13,2.01,1.07,Rotation
197,76,C,Team_10,35,49,16.6,32.8,11.2,7.1,2.99,2.7,1.67,Rotation
193,118,SF,Team_26,21,65,19.7,30.9,3.6,0.7,1.93,0.99,0.52,Rotation
203,123,PF,Team_6,32,40,5.2,18.3,0.4,12.6,0.96,0.72,0.43,Rotation
194,114,C,Team_11,30,57,28.2,21.2,7.8,10.0,2.87,1.05,0.64,Rotation
203,73,SG,Team_8,23,3,11.4,10.1,2.0,13.7,1.23,1.17,2.88,Rotation
198,83,SG,Team_19,31,48,22.7,23.4,1.4,14.9,0.59,1.4,0.65,Rotation
192,111,PF,Team_30,29,2,0.2,8.3,10.9,12.7,0.93,1.16,0.21,Bench
184,111,PG,Team_11,34,31,10.7,0.1,6.8,13.7,1.49,2.77,3.2,Bench
215,79,PG,Team_6,28,46,1.5,33.7,11.2,11.5,1.75,1.1,0.72,Rotation
182,128,PF,Team_12,26,61,11.9,13.4,3.2,13.8,0.45,0.14,0.28,Rotation
200,113,PG,Team_18,24,15,4.8,18.3,4.0,7.1,1.8,2.31,4.04,Rotation
203,103,PG,Team_3,38,67,2.7,3.5,11.2,13.9,1.38,1.24,1.89,Bench
184,95,SG,Team_13,38,17,32.2,18.5,5.3,3.2,2.18,1.96,3.0,Rotation
191,92,PG,Team_4,21,5,13.9,31.6,2.8,1.8,0.12,1.81,0.65,Rotation
176,78,PG,Team_9,38,64,31.4,30.7,5.0,7.1,2.96,2.54,1.95,Starter
180,106,PF,Team_16,28,79,33.9,20.2,4.2,3.9,0.39,2.22,2.19,Starter
179,77,PG,Team_12,36,36,19.2,30.0,9.5,9.8,2.49,0.64,4.16,Rotation
202,122,SF,Team_20,28,72,21.6,12.7,4.9,12.2,2.29,2.46,2.93,Rotation
215,83,SF,Team_7,31,62,24.6,6.7,0.9,3.3,2.5,1.47,5.0,Rotation
179,76,PF,Team_12,32,80,24.5,14.8,7.3,1.0,0.73,0.98,1.03,Rotation
192,76,SF,Team_8,19,58,20.1,28.3,10.7,9.1,2.47,1.24,0.17,Rotation
200,78,SG,Team_21,38,33,22.6,24.7,11.0,9.9,0.67,2.87,3.06,Rotation
194,72,PF,Team_15,33,36,16.8,13.5,5.8,8.7,1.33,0.17,2.25,Rotation
215,83,PG,Team_2,30,33,34.8,12.0,0.2,10.4,2.65,2.8,4.38,Rotation
201,86,SF,Team_11,34,44,27.4,33.8,7.2,0.9,2.84,2.83,4.01,Rotation
186,119,SG,Team_24,25,0,12.0,9.2,5.6,10.3,1.27,0.43,4.01,Bench
181,113,PF,Team_21,32,52,12.7,10.8,11.3,7.6,1.74,1.18,3.15,Rotation
177,91,PF,Team_5,27,61,17.3,12.2,10.6,4.3,1.07,2.38,2.71,Rotation
184,115,PG,Team_23,27,14,1.2,27.4,10.8,6.6,0.93,2.87,1.31,Rotation
208,95,C,Team_6,28,50,37.7,29.8,9.4,2.8,1.68,0.7,0.73,Starter
199,127,SF,Team_19,27,13,17.8,7.6,3.0,0.4,0.18,0.17,1.89,Bench
209,97,SG,Team_30,34,58,29.5,14.3,6.9,2.9,1.83,1.98,1.69,Rotation
190,114,PF,Team_14,26,51,6.0,30.3,10.2,7.6,2.34,0.22,1.4,Rotation
176,83,SF,Team_7,20,0,23.2,11.0,9.4,6.6,0.5,0.62,4.91,Rotation
198,78,SG,Team_12,36,74,14.5,14.1,9.9,14.4,0.51,1.29,0.86,Rotation
184,120,SG,Team_30,36,16,33.8,19.4,5.7,13.5,1.36,1.68,0.08,Rotation
212,95,PF,Team_17,30,55,35.4,22.5,3.2,3.7,1.67,1.4,0.32,Starter
196,71,SF,Team_4,21,4,23.7,10.6,0.8,6.3,1.1,2.49,3.66,Rotation
200,80,SG,Team_20,20,16,2.3,20.2,3.3,14.5,0.8,1.16,1.57,Rotation
217,86,PF,Team_22,24,17,17.7,25.4,0.2,6.0,1.79,1.55,3.83,Rotation
213,103,SF,Team_22,24,54,0.6,3.2,3.9,14.7,0.51,1.5,4.85,Bench
201,88,SF,Team_10,35,46,19.7,35.0,11.4,3.4,2.69,0.61,1.42,Rotation
203,108,PF,Team_24,34,79,19.1,32.6,3.2,9.0,2.13,1.12,1.15,Rotation
212,87,SF,Team_28,31,48,15.9,5.4,11.2,11.4,0.77,2.77,2.01,Bench
194,82,C,Team_1,30,22,12.8,11.6,11.7,1.9,2.2,1.41,0.32,Rotation
201,74,SG,Team_29,29,20,22.0,9.9,1.2,14.7,1.7,0.35,3.65,Rotation
215,119,SG,Team_23,33,28,6.7,0.8,9.7,10.3,2.88,1.79,1.09,Bench
194,92,SF,Team_30,35,59,1.0,17.6,11.4,1.0,0.46,1.4,3.31,Rotation
218,127,PF,Team_4,38,45,29.9,5.5,2.5,1.1,2.12,1.73,2.17,Rotation
193,125,PG,Team_13,26,9,29.9,4.8,4.6,4.6,1.36,2.84,2.39,Rotation
194,93,SF,Team_6,25,52,22.0,7.4,10.1,14.5,0.42,1.67,4.46,Rotation
209,98,PG,Team_26,29,6,31.5,26.6,1.7,12.5,0.51,2.39,1.66,Starter
176,117,SF,Team_15,39,29,19.5,4.5,6.7,11.2,0.74,1.57,0.32,Bench
204,116,PG,Team_14,26,54,0.2,22.0,2.9,3.8,1.79,1.53,2.41,Rotation
208,77,SF,Team_25,37,64,5.6,10.2,9.2,12.7,1.84,2.37,3.9,Rotation
196,95,PF,Team_3,24,20,17.5,2.4,7.4,8.1,1.44,1.07,3.06,Bench
177,84,PG,Team_24,38,6,32.8,34.2,7.4,14.8,1.67,1.48,2.64,Starter
180,126,C,Team_19,37,43,8.6,22.7,11.0,4.1,2.91,2.09,4.65,Rotation
189,70,PF,Team_6,37,67,1.3,7.1,8.1,13.2,1.82,2.79,3.43,Bench
201,97,SF,Team_2,22,14,15.7,17.7,1.8,0.9,1.05,1.84,1.69,Rotation
184,118,PG,Team_9,33,1,2.5,13.6,2.1,12.3,2.51,1.7,4.14,Rotation
183,116,SG,Team_30,35,2,20.9,6.1,3.3,8.6,0.78,0.65,1.97,Rotation
207,115,PF,Team_13,36,47,2.1,33.6,0.5,7.0,2.9,0.86,3.88,Rotation
206,83,PG,Team_18,38,67,0.6,30.1,4.4,3.3,1.3,0.93,0.94,Rotation
180,111,PF,Team_12,30,46,35.8,12.9,4.6,2.5,1.09,2.17,2.05,Rotation
215,103,PG,Team_21,28,42,25.3,28.4,8.5,5.4,1.33,2.14,0.26,Rotation
210,128,SG,Team_22,27,26,4.5,6.6,3.9,2.5,2.36,0.75,1.28,Bench
176,100,C,Team_4,26,3,21.1,2.6,10.3,3.6,0.08,0.09,3.32,Rotation
203,75,SG,Team_28,26,35,9.8,18.4,4.6,14.8,2.84,0.26,1.99,Rotation
178,118,SF,Team_23,29,79,28.9,13.7,12.0,12.7,1.04,1.98,1.49,Rotation
175,74,PF,Team_29,30,51,30.9,2.4,5.7,0.6,2.49,1.92,3.12,Rotation
193,100,C,Team_7,24,44,19.3,22.1,10.6,4.8,2.19,2.57,0.3,Rotation
200,106,PF,Team_12,21,50,15.6,28.7,2.7,2.5,0.08,0.11,2.64,Rotation
199,84,PG,Team_23,33,31,12.1,18.5,0.0,2.7,2.19,0.19,3.51,Rotation
184,84,SF,Team_11,24,1,1.2,1.9,6.2,2.4,1.22,2.53,2.41,Bench
189,121,SF,Team_7,25,16,21.3,13.2,6.2,8.5,2.41,2.29,4.29,Rotation
196,112,PF,Team_29,24,22,19.3,8.8,11.5,2.6,1.3,2.9,4.35,Bench
195,74,SF,Team_26,20,43,8.1,5.2,2.3,14.9,1.85,1.04,4.57,Bench
196,97,PF,Team_27,24,45,20.2,17.5,2.4,2.9,1.47,2.52,1.23,Rotation
210,102,PG,Team_10,20,11,17.8,2.3,5.0,13.0,2.28,0.98,0.25,Bench
208,80,PG,Team_9,19,53,9.9,2.2,6.2,11.9,1.71,2.3,4.05,Bench
204,112,PF,Team_2,33,12,28.2,27.2,7.7,14.4,0.13,1.98,2.75,Rotation
199,75,SG,Team_5,28,73,9.3,15.0,3.5,14.1,2.71,1.83,2.94,Rotation
219,92,SG,Team_10,28,67,17.1,26.1,3.2,7.8,2.3,0.89,4.72,Rotation
202,109,PG,Team_25,28,70,20.3,11.4,10.1,14.9,0.34,0.66,0.83,Rotation
175,71,C,Team_28,23,65,30.8,12.3,5.9,13.6,2.72,1.85,3.63,Rotation
219,84,SG,Team_29,22,14,16.0,15.0,11.2,7.2,0.72,0.93,0.9,Rotation
178,92,PF,Team_14,33,61,7.9,10.7,8.2,7.1,2.64,2.36,4.16,Rotation
181,91,PG,Team_27,27,72,0.6,19.6,0.7,10.9,2.95,2.69,0.65,Rotation
183,78,SF,Team_16,34,23,9.6,2.6,1.3,7.6,1.69,1.28,3.12,Bench
210,116,SF,Team_27,27,69,28.5,19.5,10.4,13.5,2.87,1.8,4.02,Rotation
193,109,SG,Team_2,37,60,31.2,25.0,2.5,1.6,1.53,0.68,1.13,Starter
175,99,C,Team_19,32,70,22.8,34.7,2.0,14.3,2.61,1.89,3.75,Rotation
184,85,SG,Team_23,30,79,36.0,22.3,10.7,14.8,0.3,0.99,4.55,Starter
210,128,C,Team_9,30,80,19.8,24.8,11.5,14.9,2.64,1.5,4.06,Rotation
183,115,SG,Team_14,21,71,18.2,20.8,7.8,10.2,0.25,2.38,1.97,Rotation
219,116,SF,Team_15,37,2,31.6,33.3,1.2,0.3,0.37,1.55,4.01,Starter
216,121,C,Team_19,29,28,6.3,28.3,0.3,11.9,2.87,0.89,3.26,Rotation
206,99,SF,Team_26,23,20,0.6,21.5,7.2,11.4,2.94,1.95,0.12,Rotation
206,114,PF,Team_8,24,53,33.5,11.6,0.7,2.4,2.93,2.09,1.95,Rotation
180,78,PF,Team_27,24,5,20.3,11.4,6.6,4.3,1.91,2.4,0.63,Rotation
212,70,PG,Team_15,37,10,28.3,26.4,4.8,3.0,0.86,2.02,1.31,Rotation
191,128,SF,Team_8,32,69,23.9,32.5,0.4,13.8,0.76,2.96,3.55,Rotation
184,107,SF,Team_28,34,26,25.2,34.5,11.4,5.2,1.97,0.05,1.82,Rotation
201,77,PG,Team_4,30,76,22.3,9.2,0.1,14.2,0.72,1.94,1.73,Rotation
209,128,PF,Team_27,36,59,27.6,20.7,4.3,5.5,0.7,0.27,3.26,Rotation
195,128,PF,Team_29,31,72,4.3,24.6,9.7,5.5,1.97,2.64,2.68,Rotation
199,121,C,Team_6,38,71,9.5,14.5,11.7,5.0,1.99,0.2,2.28,Rotation
202,87,C,Team_11,27,26,18.2,3.8,0.5,12.6,2.78,3.0,1.32,Bench
189,96,PF,Team_12,36,31,27.2,10.0,11.4,3.1,2.67,2.38,1.24,Rotation
178,87,SG,Team_24,22,32,11.7,18.0,4.0,10.3,0.03,2.98,4.42,Rotation
203,101,SF,Team_28,29,4,30.7,4.0,1.9,1.2,2.82,2.54,0.73,Rotation
183,127,C,Team_9,36,8,2.5,11.0,9.9,15.0,2.22,0.72,1.06,Rotation
201,118,SG,Team_18,39,12,30.1,9.0,7.7,7.3,1.42,0.55,2.89,Rotation
200,101,C,Team_17,21,5,26.6,12.4,1.2,1.9,0.52,0.7,4.88,Rotation
193,122,PG,Team_21,22,73,2.5,24.0,7.4,6.9,1.95,0.71,3.23,Rotation
202,117,SF,Team_26,27,35,1.2,16.7,9.8,1.2,0.41,1.55,2.86,Rotation
191,114,C,Team_3,31,49,31.9,13.2,6.6,10.2,0.57,1.61,4.21,Rotation
217,123,PF,Team_27,33,60,5.5,9.6,4.1,7.4,2.29,2.55,3.66,Bench
215,105,PG,Team_13,28,47,9.6,24.1,2.6,1.9,2.43,0.87,4.48,Rotation
216,105,PG,Team_6,39,10,34.1,23.6,9.0,9.2,0.43,0.73,4.41,Starter
194,90,PF,Team_28,27,16,13.0,15.6,4.8,4.4,2.23,0.95,1.97,Rotation
219,115,PG,Team_14,34,1,20.2,9.8,10.0,14.1,0.58,0.16,3.11,Rotation
214,101,SF,Team_27,34,6,1.2,28.3,9.2,9.8,1.62,0.22,0.45,Rotation
213,100,C,Team_1,31,56,21.6,29.8,9.0,6.1,2.73,0.92,2.49,Rotation
197,106,PG,Team_28,23,30,27.1,29.6,9.5,2.1,0.53,2.24,3.49,Rotation
206,85,SF,Team_27,28,58,21.5,13.7,6.7,10.5,1.09,1.72,4.48,Rotation
207,115,PF,Team_4,19,45,30.7,8.9,9.4,7.1,2.19,0.67,2.26,Rotation
179,115,C,Team_22,21,80,29.5,29.6,10.5,11.2,1.54,2.3,4.14,Rotation
217,83,PF,Team_18,39,78,18.2,34.3,3.6,9.7,0.52,1.24,3.92,Rotation
208,126,C,Team_11,21,6,24.5,6.8,3.0,9.3,0.49,2.52,1.51,Rotation
214,93,PG,Team_11,28,13,10.5,22.3,5.5,11.0,0.29,2.7,3.38,Rotation
185,94,PG,Team_8,35,8,13.6,11.5,6.6,5.3,1.35,2.41,4.22,Rotation
177,115,C,Team_4,36,8,23.6,17.0,0.3,14.5,0.63,2.93,1.44,Rotation
